Jahrgangsstufe,Schulart,Geschlecht,bundesland,anzahl
Klassenstufe 3,Freie Waldorfschulen,männlich,Hessen,171
Klassenstufe 3,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,39
Klassenstufe 3,Freie Waldorfschulen,männlich,Niedersachsen,292
Klassenstufe 3,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,623
Klassenstufe 3,Freie Waldorfschulen,männlich,Rheinland-Pfalz,96
Klassenstufe 3,Freie Waldorfschulen,männlich,Saarland,51
Klassenstufe 3,Freie Waldorfschulen,männlich,Sachsen,71
Klassenstufe 3,Freie Waldorfschulen,männlich,Sachsen-Anhalt,31
Klassenstufe 3,Freie Waldorfschulen,männlich,Schleswig-Holstein,198
Klassenstufe 3,Freie Waldorfschulen,männlich,Thüringen,47
Klassenstufe 3,Freie Waldorfschulen,weiblich,Baden-Württemberg,921
Klassenstufe 3,Freie Waldorfschulen,weiblich,Bayern,310
Klassenstufe 3,Freie Waldorfschulen,weiblich,Berlin,202
Klassenstufe 3,Freie Waldorfschulen,weiblich,Brandenburg,50
Klassenstufe 3,Freie Waldorfschulen,weiblich,Bremen,41
Klassenstufe 3,Freie Waldorfschulen,weiblich,Hamburg,145
Klassenstufe 3,Freie Waldorfschulen,weiblich,Hessen,179
Klassenstufe 3,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,37
Klassenstufe 3,Freie Waldorfschulen,weiblich,Niedersachsen,262
Klassenstufe 3,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,606
Klassenstufe 3,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,93
Klassenstufe 3,Freie Waldorfschulen,weiblich,Saarland,55
Klassenstufe 3,Freie Waldorfschulen,weiblich,Sachsen,93
Klassenstufe 3,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,42
Klassenstufe 3,Freie Waldorfschulen,weiblich,Schleswig-Holstein,151
Klassenstufe 3,Freie Waldorfschulen,weiblich,Thüringen,50
Klassenstufe 3,Förderschulen,männlich,Baden-Württemberg,2205
Klassenstufe 3,Förderschulen,männlich,Bayern,2803
Klassenstufe 3,Förderschulen,männlich,Berlin,322
Klassenstufe 3,Förderschulen,männlich,Brandenburg,230
Klassenstufe 3,Förderschulen,männlich,Bremen,16
Klassenstufe 3,Förderschulen,männlich,Hamburg,196
Klassenstufe 3,Förderschulen,männlich,Hessen,1022
Klassenstufe 3,Förderschulen,männlich,Mecklenburg-Vorpommern,335
Klassenstufe 3,Förderschulen,männlich,Niedersachsen,851
Klassenstufe 3,Förderschulen,männlich,Nordrhein-Westfalen,3128
Klassenstufe 3,Förderschulen,männlich,Rheinland-Pfalz,462
Klassenstufe 3,Förderschulen,männlich,Saarland,85
Klassenstufe 3,Förderschulen,männlich,Sachsen,1086
Klassenstufe 3,Förderschulen,männlich,Sachsen-Anhalt,421
Klassenstufe 3,Förderschulen,männlich,Schleswig-Holstein,66
Klassenstufe 3,Förderschulen,männlich,Thüringen,225
Klassenstufe 3,Förderschulen,weiblich,Baden-Württemberg,1040
Klassenstufe 3,Förderschulen,weiblich,Bayern,1483
Klassenstufe 3,Förderschulen,weiblich,Berlin,146
Klassenstufe 3,Förderschulen,weiblich,Brandenburg,114
Klassenstufe 3,Förderschulen,weiblich,Bremen,11
Klassenstufe 3,Förderschulen,weiblich,Hamburg,89
Klassenstufe 3,Förderschulen,weiblich,Hessen,450
Klassenstufe 3,Förderschulen,weiblich,Mecklenburg-Vorpommern,158
Klassenstufe 3,Förderschulen,weiblich,Niedersachsen,330
Klassenstufe 3,Förderschulen,weiblich,Nordrhein-Westfalen,1245
Klassenstufe 3,Förderschulen,weiblich,Rheinland-Pfalz,209
Klassenstufe 3,Förderschulen,weiblich,Saarland,40
Klassenstufe 3,Förderschulen,weiblich,Sachsen,562
Klassenstufe 3,Förderschulen,weiblich,Sachsen-Anhalt,156
Klassenstufe 3,Förderschulen,weiblich,Schleswig-Holstein,24
Klassenstufe 3,Förderschulen,weiblich,Thüringen,102
Klassenstufe 4,Grundschulen,männlich,Baden-Württemberg,40425
Klassenstufe 4,Grundschulen,männlich,Bayern,52850
Klassenstufe 4,Grundschulen,männlich,Berlin,12927
Klassenstufe 4,Grundschulen,männlich,Brandenburg,9887
Klassenstufe 4,Grundschulen,männlich,Bremen,2772
Klassenstufe 4,Grundschulen,männlich,Hamburg,6750
Klassenstufe 4,Grundschulen,männlich,Hessen,25670
Klassenstufe 4,Grundschulen,männlich,Mecklenburg-Vorpommern,6012
Klassenstufe 4,Grundschulen,männlich,Niedersachsen,36452
Klassenstufe 4,Grundschulen,männlich,Nordrhein-Westfalen,77056
Klassenstufe 4,Grundschulen,männlich,Rheinland-Pfalz,16954
Klassenstufe 4,Grundschulen,männlich,Saarland,3697
Klassenstufe 4,Grundschulen,männlich,Sachsen,15203
Klassenstufe 4,Grundschulen,männlich,Sachsen-Anhalt,7914
Klassenstufe 4,Grundschulen,männlich,Schleswig-Holstein,12491
Klassenstufe 4,Grundschulen,männlich,Thüringen,7744
Klassenstufe 4,Grundschulen,weiblich,Baden-Württemberg,39686
Klassenstufe 4,Grundschulen,weiblich,Bayern,51256
Klassenstufe 4,Grundschulen,weiblich,Berlin,12530
Klassenstufe 4,Grundschulen,weiblich,Brandenburg,9406
Klassenstufe 4,Grundschulen,weiblich,Bremen,2576
Klassenstufe 4,Grundschulen,weiblich,Hamburg,6592
Klassenstufe 4,Grundschulen,weiblich,Hessen,24978
Klassenstufe 4,Grundschulen,weiblich,Mecklenburg-Vorpommern,5893
Klassenstufe 4,Grundschulen,weiblich,Niedersachsen,34861
Klassenstufe 4,Grundschulen,weiblich,Nordrhein-Westfalen,75262
Klassenstufe 4,Grundschulen,weiblich,Rheinland-Pfalz,15961
Klassenstufe 4,Grundschulen,weiblich,Saarland,3474
Klassenstufe 4,Grundschulen,weiblich,Sachsen,15079
Klassenstufe 4,Grundschulen,weiblich,Sachsen-Anhalt,7794
Klassenstufe 4,Grundschulen,weiblich,Schleswig-Holstein,11813
Klassenstufe 4,Grundschulen,weiblich,Thüringen,7518
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Baden-Württemberg,5760
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Bayern,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Berlin,772
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Brandenburg,36
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Bremen,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Hamburg,565
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Hessen,470
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Niedersachsen,126
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Nordrhein-Westfalen,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Rheinland-Pfalz,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Saarland,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Sachsen,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Schleswig-Holstein,0
Klassenstufe 4,Integrierte Gesamtschulen,männlich,Thüringen,407
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Baden-Württemberg,5597
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Bayern,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Berlin,728
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Brandenburg,30
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Bremen,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Hamburg,500
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Hessen,417
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Niedersachsen,150
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Nordrhein-Westfalen,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Rheinland-Pfalz,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Saarland,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Sachsen,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 4,Integrierte Gesamtschulen,weiblich,Thüringen,356
Klassenstufe 4,Freie Waldorfschulen,männlich,Baden-Württemberg,923
Klassenstufe 4,Freie Waldorfschulen,männlich,Bayern,323
Klassenstufe 4,Freie Waldorfschulen,männlich,Berlin,179
Klassenstufe 4,Freie Waldorfschulen,männlich,Brandenburg,59
Klassenstufe 4,Freie Waldorfschulen,männlich,Bremen,46
Klassenstufe 4,Freie Waldorfschulen,männlich,Hamburg,130
Klassenstufe 4,Freie Waldorfschulen,männlich,Hessen,182
Klassenstufe 4,Freie Waldorfschulen,männlich,Mecklenburg-Vorpommern,34
Klassenstufe 4,Freie Waldorfschulen,männlich,Niedersachsen,276
Klassenstufe 4,Freie Waldorfschulen,männlich,Nordrhein-Westfalen,617
Klassenstufe 4,Freie Waldorfschulen,männlich,Rheinland-Pfalz,96
Klassenstufe 4,Freie Waldorfschulen,männlich,Saarland,52
Klassenstufe 4,Freie Waldorfschulen,männlich,Sachsen,76
Klassenstufe 4,Freie Waldorfschulen,männlich,Sachsen-Anhalt,28
Klassenstufe 4,Freie Waldorfschulen,männlich,Schleswig-Holstein,198
Klassenstufe 4,Freie Waldorfschulen,männlich,Thüringen,60
Klassenstufe 4,Freie Waldorfschulen,weiblich,Baden-Württemberg,943
Klassenstufe 4,Freie Waldorfschulen,weiblich,Bayern,331
Klassenstufe 4,Freie Waldorfschulen,weiblich,Berlin,181
Klassenstufe 4,Freie Waldorfschulen,weiblich,Brandenburg,68
Klassenstufe 4,Freie Waldorfschulen,weiblich,Bremen,36
Klassenstufe 4,Freie Waldorfschulen,weiblich,Hamburg,151
Klassenstufe 4,Freie Waldorfschulen,weiblich,Hessen,213
Klassenstufe 4,Freie Waldorfschulen,weiblich,Mecklenburg-Vorpommern,47
Klassenstufe 4,Freie Waldorfschulen,weiblich,Niedersachsen,270
Klassenstufe 4,Freie Waldorfschulen,weiblich,Nordrhein-Westfalen,630
Klassenstufe 4,Freie Waldorfschulen,weiblich,Rheinland-Pfalz,106
Klassenstufe 4,Freie Waldorfschulen,weiblich,Saarland,49
Klassenstufe 4,Freie Waldorfschulen,weiblich,Sachsen,72
Klassenstufe 4,Freie Waldorfschulen,weiblich,Sachsen-Anhalt,31
Klassenstufe 4,Freie Waldorfschulen,weiblich,Schleswig-Holstein,173
Klassenstufe 4,Freie Waldorfschulen,weiblich,Thüringen,49
Klassenstufe 4,Förderschulen,männlich,Baden-Württemberg,2597
Klassenstufe 4,Förderschulen,männlich,Bayern,2893
Klassenstufe 4,Förderschulen,männlich,Berlin,386
Klassenstufe 4,Förderschulen,männlich,Brandenburg,286
Klassenstufe 4,Förderschulen,männlich,Bremen,25
Klassenstufe 4,Förderschulen,männlich,Hamburg,237
Klassenstufe 4,Förderschulen,männlich,Hessen,1113
Klassenstufe 4,Förderschulen,männlich,Mecklenburg-Vorpommern,428
Klassenstufe 4,Förderschulen,männlich,Niedersachsen,1421
Klassenstufe 4,Förderschulen,männlich,Nordrhein-Westfalen,3795
Klassenstufe 4,Förderschulen,männlich,Rheinland-Pfalz,579
Klassenstufe 4,Förderschulen,männlich,Saarland,122
Klassenstufe 4,Förderschulen,männlich,Sachsen,1112
Klassenstufe 4,Förderschulen,männlich,Sachsen-Anhalt,475
Klassenstufe 4,Förderschulen,männlich,Schleswig-Holstein,110
Klassenstufe 4,Förderschulen,männlich,Thüringen,231
Klassenstufe 4,Förderschulen,weiblich,Baden-Württemberg,1274
Klassenstufe 4,Förderschulen,weiblich,Bayern,1675
Klassenstufe 4,Förderschulen,weiblich,Berlin,185
Klassenstufe 4,Förderschulen,weiblich,Brandenburg,136
Klassenstufe 4,Förderschulen,weiblich,Bremen,9
Klassenstufe 4,Förderschulen,weiblich,Hamburg,101
Klassenstufe 4,Förderschulen,weiblich,Hessen,516
Klassenstufe 4,Förderschulen,weiblich,Mecklenburg-Vorpommern,201
Klassenstufe 4,Förderschulen,weiblich,Niedersachsen,656
Klassenstufe 4,Förderschulen,weiblich,Nordrhein-Westfalen,1484
Klassenstufe 4,Förderschulen,weiblich,Rheinland-Pfalz,305
Klassenstufe 4,Förderschulen,weiblich,Saarland,38
Klassenstufe 4,Förderschulen,weiblich,Sachsen,615
Klassenstufe 4,Förderschulen,weiblich,Sachsen-Anhalt,201
Klassenstufe 4,Förderschulen,weiblich,Schleswig-Holstein,43
Klassenstufe 4,Förderschulen,weiblich,Thüringen,121
keine Angabe-Primarbereich,,männlich,Baden-Württemberg,0
keine Angabe-Primarbereich,,männlich,Bayern,0
keine Angabe-Primarbereich,,männlich,Berlin,24
keine Angabe-Primarbereich,,männlich,Brandenburg,0
keine Angabe-Primarbereich,,männlich,Bremen,0
keine Angabe-Primarbereich,,männlich,Hamburg,0
keine Angabe-Primarbereich,,männlich,Hessen,0
keine Angabe-Primarbereich,,männlich,Mecklenburg-Vorpommern,0
keine Angabe-Primarbereich,,männlich,Niedersachsen,506
keine Angabe-Primarbereich,,männlich,Nordrhein-Westfalen,0
keine Angabe-Primarbereich,,männlich,Rheinland-Pfalz,0
keine Angabe-Primarbereich,,männlich,Saarland,73
keine Angabe-Primarbereich,,männlich,Sachsen,1020
keine Angabe-Primarbereich,,männlich,Sachsen-Anhalt,30
keine Angabe-Primarbereich,,männlich,Schleswig-Holstein,0
keine Angabe-Primarbereich,,männlich,Thüringen,0
keine Angabe-Primarbereich,,weiblich,Baden-Württemberg,0
keine Angabe-Primarbereich,,weiblich,Bayern,0
keine Angabe-Primarbereich,,weiblich,Berlin,24
keine Angabe-Primarbereich,,weiblich,Brandenburg,0
keine Angabe-Primarbereich,,weiblich,Bremen,0
keine Angabe-Primarbereich,,weiblich,Hamburg,0
keine Angabe-Primarbereich,,weiblich,Hessen,0
keine Angabe-Primarbereich,,weiblich,Mecklenburg-Vorpommern,0
keine Angabe-Primarbereich,,weiblich,Niedersachsen,528
keine Angabe-Primarbereich,,weiblich,Nordrhein-Westfalen,0
keine Angabe-Primarbereich,,weiblich,Rheinland-Pfalz,0
keine Angabe-Primarbereich,,weiblich,Saarland,63
keine Angabe-Primarbereich,,weiblich,Sachsen,969
keine Angabe-Primarbereich,,weiblich,Sachsen-Anhalt,32
keine Angabe-Primarbereich,,weiblich,Schleswig-Holstein,0
keine Angabe-Primarbereich,,weiblich,Thüringen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Baden-Württemberg,95
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Bayern,146
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Berlin,11628
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Brandenburg,9293
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Bremen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Hamburg,116
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Hessen,3833
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Niedersachsen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Nordrhein-Westfalen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Rheinland-Pfalz,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Saarland,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Sachsen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Sachsen-Anhalt,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Schleswig-Holstein,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,männlich,Thüringen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Baden-Württemberg,63
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Bayern,160
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Berlin,10825
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Brandenburg,8824
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Bremen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Hamburg,134
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Hessen,3336
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Niedersachsen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Nordrhein-Westfalen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Rheinland-Pfalz,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Saarland,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Sachsen,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Sachsen-Anhalt,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Schleswig-Holstein,0
Klassenstufe 5,Schulartunabhängige Orientierungsstufe,weiblich,Thüringen,0
Klassenstufe 5,Hauptschulen,männlich,Baden-Württemberg,4538
Klassenstufe 5,Hauptschulen,männlich,Bayern,18529
Klassenstufe 5,Hauptschulen,männlich,Berlin,0
Klassenstufe 5,Hauptschulen,männlich,Brandenburg,0
Klassenstufe 5,Hauptschulen,männlich,Bremen,0
Klassenstufe 5,Hauptschulen,männlich,Hamburg,0
Klassenstufe 5,Hauptschulen,männlich,Hessen,714
Klassenstufe 5,Hauptschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Hauptschulen,männlich,Niedersachsen,1814
Klassenstufe 5,Hauptschulen,männlich,Nordrhein-Westfalen,4374
Klassenstufe 5,Hauptschulen,männlich,Rheinland-Pfalz,41
Klassenstufe 5,Hauptschulen,männlich,Saarland,0
Klassenstufe 5,Hauptschulen,männlich,Sachsen,0
Klassenstufe 5,Hauptschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 5,Hauptschulen,männlich,Schleswig-Holstein,0
Klassenstufe 5,Hauptschulen,männlich,Thüringen,0
Klassenstufe 5,Hauptschulen,weiblich,Baden-Württemberg,3747
Klassenstufe 5,Hauptschulen,weiblich,Bayern,15417
Klassenstufe 5,Hauptschulen,weiblich,Berlin,0
Klassenstufe 5,Hauptschulen,weiblich,Brandenburg,0
Klassenstufe 5,Hauptschulen,weiblich,Bremen,0
Klassenstufe 5,Hauptschulen,weiblich,Hamburg,0
Klassenstufe 5,Hauptschulen,weiblich,Hessen,547
Klassenstufe 5,Hauptschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Hauptschulen,weiblich,Niedersachsen,1335
Klassenstufe 5,Hauptschulen,weiblich,Nordrhein-Westfalen,3322
Klassenstufe 5,Hauptschulen,weiblich,Rheinland-Pfalz,28
Klassenstufe 5,Hauptschulen,weiblich,Saarland,0
Klassenstufe 5,Hauptschulen,weiblich,Sachsen,0
Klassenstufe 5,Hauptschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 5,Hauptschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 5,Hauptschulen,weiblich,Thüringen,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Baden-Württemberg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Bayern,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Berlin,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Brandenburg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Bremen,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Hamburg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Hessen,519
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Mecklenburg-Vorpommern,5199
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Niedersachsen,8749
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Nordrhein-Westfalen,6336
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Rheinland-Pfalz,6452
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Saarland,4
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Sachsen,9493
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Sachsen-Anhalt,3368
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Schleswig-Holstein,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,männlich,Thüringen,4104
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Baden-Württemberg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Bayern,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Berlin,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Brandenburg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Bremen,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Hamburg,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Hessen,373
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Mecklenburg-Vorpommern,5119
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Niedersachsen,7337
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Nordrhein-Westfalen,5085
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Rheinland-Pfalz,5332
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Saarland,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen,8438
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Sachsen-Anhalt,2965
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Schleswig-Holstein,0
Klassenstufe 5,Schularten mit mehreren Bildungsgängen,weiblich,Thüringen,3590
Klassenstufe 5,Realschulen,männlich,Baden-Württemberg,16911
Klassenstufe 5,Realschulen,männlich,Bayern,16705
Klassenstufe 5,Realschulen,männlich,Berlin,0
Klassenstufe 5,Realschulen,männlich,Brandenburg,0
Klassenstufe 5,Realschulen,männlich,Bremen,0
Klassenstufe 5,Realschulen,männlich,Hamburg,0
Klassenstufe 5,Realschulen,männlich,Hessen,3831
Klassenstufe 5,Realschulen,männlich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Realschulen,männlich,Niedersachsen,5923
Klassenstufe 5,Realschulen,männlich,Nordrhein-Westfalen,17733
Klassenstufe 5,Realschulen,männlich,Rheinland-Pfalz,132
Klassenstufe 5,Realschulen,männlich,Saarland,70
Klassenstufe 5,Realschulen,männlich,Sachsen,0
Klassenstufe 5,Realschulen,männlich,Sachsen-Anhalt,0
Klassenstufe 5,Realschulen,männlich,Schleswig-Holstein,0
Klassenstufe 5,Realschulen,männlich,Thüringen,0
Klassenstufe 5,Realschulen,weiblich,Baden-Württemberg,15862
Klassenstufe 5,Realschulen,weiblich,Bayern,16492
Klassenstufe 5,Realschulen,weiblich,Berlin,0
Klassenstufe 5,Realschulen,weiblich,Brandenburg,0
Klassenstufe 5,Realschulen,weiblich,Bremen,0
Klassenstufe 5,Realschulen,weiblich,Hamburg,0
Klassenstufe 5,Realschulen,weiblich,Hessen,3430
Klassenstufe 5,Realschulen,weiblich,Mecklenburg-Vorpommern,0
Klassenstufe 5,Realschulen,weiblich,Niedersachsen,4960
Klassenstufe 5,Realschulen,weiblich,Nordrhein-Westfalen,16389
Klassenstufe 5,Realschulen,weiblich,Rheinland-Pfalz,459
Klassenstufe 5,Realschulen,weiblich,Saarland,97
Klassenstufe 5,Realschulen,weiblich,Sachsen,0
Klassenstufe 5,Realschulen,weiblich,Sachsen-Anhalt,0
Klassenstufe 5,Realschulen,weiblich,Schleswig-Holstein,0
Klassenstufe 5,Realschulen,weiblich,Thüringen,0
Klassenstufe 5,Gymnasien (G8),männlich,Baden-Württemberg,17120
Klassenstufe 5,Gymnasien (G8),männlich,Bayern,20554
Klassenstufe 5,Gymnasien (G8),männlich,Berlin,1109
Klassenstufe 5,Gymnasien (G8),männlich,Brandenburg,399
Klassenstufe 5,Gymnasien (G8),männlich,Bremen,658
Klassenstufe 5,Gymnasien (G8),männlich,Hamburg,3859
Klassenstufe 5,Gymnasien (G8),männlich,Hessen,3149
Klassenstufe 5,Gymnasien (G8),männlich,Mecklenburg-Vorpommern,313
Klassenstufe 5,Gymnasien (G8),männlich,Niedersachsen,15295
