address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
"Krehlstraße 65, 70563 Stuttgart",0711/732550,false,BW-79572,48.723373,9.102418,Hegel-Gymnasium Vaihingen,79572,0711/216-98640,Gymnasium (G8),Gymnasium,BW
"Fanny-Leicht-Straße 13, 70563 Stuttgart",0711/733610,false,BW-79608,48.731169,9.116854,Fanny-Leicht-Gymnasium Vaihingen,79608,0711/733624,Gymnasium (G8),Gymnasium,BW
"Spechtweg 40, 70499 Stuttgart",0711/216-91905,false,BW-79644,48.803785,9.104333,Solitude-Gymnasium Stuttgart-Weilimdorf,79644,0711/216-91890,Gymnasium (G8),Gymnasium,BW
"Haldenrainstraße 136, 70437 Stuttgart",0711/216-57222,false,BW-79680,48.831143,9.193676,Ferdinand-Porsche-Gymnasium Zuffenhausen,79680,0711/21657220,Gymnasium (G8),Gymnasium,BW
"Adalbert-Stifter-Straße 40, 70437 Stuttgart",0711/216-89889,false,BW-79716,48.839654,9.21118,Eschbach-Gymnasium Stuttgart-Freiberg,79716,0711/21689499,Gymnasium (G8),Gymnasium,BW
"Taubenhausweg 2, 97941 Tauberbischofsheim",09341/897097,false,BW-79719,49.62054,9.664296,Matthias-Grünewald-Gymnasium,79719,09341/3140,Gymnasium (G8),Gymnasium,BW
"Alter Postweg 6, 71665 Vaihingen an der Enz",07042/9734-15,false,BW-79755,48.935527,8.955473,Friedrich-Abel-Gymnasium,79755,07042/9734-0,Gymnasium (G8),Gymnasium,BW
"Im Sämann 32, 71334 Waiblingen",07151/2008110,false,BW-79791,48.835434,9.329159,Salier-Gymnasium,79791,07151/2008100,Gymnasium (G8),Gymnasium,BW
"Mayenner Straße 30, 71332 Waiblingen",07151/98116-305,false,BW-79827,48.827241,9.313319,Staufer-Gymnasium,79827,07151/98116-300,Gymnasium (G8),Gymnasium,BW
"Laudenbacher Straße 20, 97990 Weikersheim",07934/9112-20,false,BW-79845,49.477802,9.903194,Gymnasium Weikersheim,79845,07934/9112-10,Gymnasium (G8),Gymnasium,BW
"Max-Caspar-Straße 47, 71263 Weil der Stadt",07033/80884,false,BW-79881,48.752121,8.861035,Johannes-Kepler-Gymnasium,79881,07033/6077,Gymnasium (G8),Gymnasium,BW
"Rossäckerstraße 11, 74189 Weinsberg",07134/994120,false,BW-79917,49.148045,9.280635,Justinus-Kerner-Gymnasium,79917,07134/994100,Gymnasium (G8),Gymnasium,BW
