"name","id","official_id","address","school_type","school_type_entity","fax","state","phone","full_time_school","lon","lat"
"Mittelpunktschule Braunsberg","HE-7588-0","7588","Schulstraße 10, 34479 Breuna","Grundschule","Grundschule","05693/990917","HE","05693/894",false,9.186829,51.419204
"Grundschule Balhorn","HE-7589-0","7589","Siedlungsstraße 32, 34308 Bad Emstal","Grundschule","Grundschule","05625/925452","HE","05625/836",false,9.25,51.23333
"Grundschule Habichtswald","HE-7591-0","7591","Schulweg 12, 34317 Habichtswald","Grundschule","Grundschule","05606/563071","HE","05606/9681",false,9.343723,51.345674
"Elbetalschule Naumburg","HE-7593-0","7593","Am Kuhberg 13, 34311 Naumburg","Grundschule","Grundschule","05625/925254","HE","05625/894",false,9.171672,51.245375
"Kugelsburgschule","HE-7595-0","7595","Bevelter-Berg-Straße 8-10, 34471 Volkmarsen","Hauptschule mit Förderstufe","Hauptschule","05693/5069","HE","05693/806",false,9.1211296,51.4095587
"Kugelsburgschule","HE-7595-1","7595","Bevelter-Berg-Straße 8-10, 34471 Volkmarsen","Realschule","Realschule","05693/5069","HE","05693/806",false,9.1211296,51.4095587
"Grundschule Ippinghausen","HE-7598-0","7598","Korbacher Straße 27, 34466 Wolfhagen","Grundschule","Grundschule","05692/992837","HE","05692/8486",false,9.145117,51.281049
"Mittelpunktschule Erpetal","HE-7600-0","7600","Schulstraße 10, 34466 Wolfhagen","Grundschule","Grundschule","05692/991404","HE","05692/2455",false,9.248449,51.333402
"Grundschule im Antrefftal","HE-7604-0","7604","Röllshäuser Straße 6, 34628 Willingshausen","Grundschule","Grundschule","06697/406","HE","06697/406",false,9.224577,50.850995
"Herzbergschule","HE-7607-0","7607","Schulstraße 19, 36287 Breitenbach a. H.","Grundschule","Grundschule","06675/918915","HE","06675/412",false,9.511051,50.779094
"Palmbergschule","HE-7609-0","7609","Nelkenstraße 23, 34621 Frielendorf","Grundschule","Grundschule","05684/930460","HE","05684/6633",false,9.320405,50.972778
"Hochlandschule Gilserberg","HE-7612-0","7612","Bahnhofstraße 40 a, 34630 Gilserberg","Grundschule","Grundschule","06696/919028","HE","06696/346",false,9.061336,50.954616
"Kleeblattschule","HE-7616-0","7616","An der Schule 5, 34621 Frielendorf","Grundschule","Grundschule","06691/928360","HE","06691/3819",false,9.307895,50.919926
"Ahornschule Großropperhausen","HE-7617-0","7617","Schulstraße 17, 34621 Frielendorf","Grundschule","Grundschule","05684/7630","HE","05684/7630",false,9.368573,50.937935
"Rotkäppchen-Schule Loshausen","HE-7621-0","7621","Kasseler Straße 27, 34628 Willingshausen","Grundschule","Grundschule","06691/915392","HE","06691/4294",false,9.25261,50.885819
"Schule Am Katzbachtal","HE-7629-0","7629","Schüsslerstraße 2, 36280 Oberaula","Grundschule","Grundschule","06628/919497","HE","06628/545",false,9.463176,50.854265
"Wilhelm-Schäfer-Schule","HE-7630-0","7630","Das Hohe Feld 2, 34633 Ottrau","Grundschule","Grundschule","06639/870683","HE","06639/377",false,9.390938,50.808048
"Grundschule am Metzenberg","HE-7634-0","7634","Feldweg 1, 34637 Schrecksbach","Grundschule","Grundschule","06698/297","HE","06698/297",false,9.289599,50.835989
"Brüder-Grimm-Schule","HE-7637-0","7637","Lacheweg 10, 34613 Schwalmstadt","Grundschule","Grundschule","06691/1357","HE","06691/22522",false,9.217111,50.949015
"Schule im Ostergrund","HE-7638-0","7638","Siebenbürgener Weg 23, 34613 Schwalmstadt","Hauptschule mit Förderstufe","Hauptschule","06691/919294","HE","06691/919293",false,9.197594,50.906831
"Schule im Ostergrund","HE-7638-1","7638","Siebenbürgener Weg 23, 34613 Schwalmstadt","Realschule","Realschule","06691/919294","HE","06691/919293",false,9.197594,50.906831
"Grundschule Wasenberg","HE-7643-0","7643","Homberger Straße 11, 34628 Willingshausen","Grundschule","Grundschule","06691/807084","HE","06691/20320",false,9.192209,50.875609
"Grundschule Waldau","HE-7645-0","7645","Görlitzer Straße 30, 34123 Kassel","Grundschule","Grundschule"," 0561/92001734","HE"," 0561/53536",false,9.520314,51.289982
"Grundschule am Stadtpark","HE-7646-0","7646","Friedrich-Ebert-Allee 4 a, 34225 Baunatal","Grundschule","Grundschule"," 0561/4913499","HE"," 0561/494334",false,9.410702,51.256732
"Ludwig-Emil-Grimm-Schule","HE-7647-0","7647","Schulstraße 8, 34233 Fuldatal","Grundschule","Grundschule"," 0561/8109998","HE"," 0561/8109990",false,9.524821,51.351439
"Ernst-Abbe-Schule","HE-7648-0","7648","Schulstraße 24, 34260 Kaufungen","Grundschule","Grundschule","05605/1232","HE","05605/2373",false,9.63152,51.281088
"Regenbogenschule","HE-7649-0","7649","Friedrich-Ebert-Ring 1-2, 34253 Lohfelden","Grundschule","Grundschule"," 0561/5102096","HE"," 0561/512345",false,9.547547,51.272323
"Astrid-Lindgren-Schule","HE-7650-0","7650","Friedrich-Ebert-Straße 25, 34266 Niestetal","Grundschule","Grundschule"," 0561/5296631","HE"," 0561/522203",false,9.572453,51.305479
"Humboldt-Schule","HE-7651-0","7651","Humboldtstraße 5, 34497 Korbach","Grundschule mit Förderstufe","Grundschule","05631/4091","HE","05631/2971",false,8.889982,51.275506
"Kesperschule","HE-7652-0","7652","Gartenstraße 8, 37213 Witzenhausen","Grundschule","Grundschule","05542/3037196","HE","05542/1824",false,9.80864,51.378304
"Ziegenhainer Grundschule am Alleeplatz","HE-7653-0","7653","Steinweg 4, 34613 Schwalmstadt","Grundschule","Grundschule","06691/928123","HE","06691/3286",false,9.240214,50.910452
"Comeniusschule Kalbach","HE-7655-0","7655","Gemeindezentrum 3, 36148 Kalbach","Grundschule","Grundschule","06655/910564","HE","06655/2110",false,9.642935,50.424514
"Eckhard-Vonholdt-Schule","HE-7656-0","7656","Pestalozzistraße 6, 34613 Schwalmstadt","Grundschule","Grundschule","06691/919507","HE","06691/919505",false,9.192378,50.916854
"Schule am Goldberg","HE-7657-0","7657","Holzweg 8, 35108 Allendorf (Eder)","Grundschule","Grundschule","06452/6059","HE","06452/1333",false,8.677233,51.031624
"Regenbogenschule","HE-7658-0","7658","Kirchplatz 6, 36205 Sontra","Grundschule","Grundschule","05653/915638","HE","05653/239",false,9.934006,51.068022
"Jahnschule Hünfeld","HE-7659-0","7659","Jahnstraße 11, 36088 Hünfeld","Hauptschule","Hauptschule","06652/7939818","HE","06652/793980",false,9.768035,50.666017
"Jahnschule Hünfeld","HE-7659-1","7659","Jahnstraße 11, 36088 Hünfeld","Realschule","Realschule","06652/7939818","HE","06652/793980",false,9.768035,50.666017
"Grundschule Kirchditmold","HE-7660-0","7660","Mergellstraße 41, 34130 Kassel","Grundschule","Grundschule"," 0561/92001743","HE"," 0561/67275",false,9.446221,51.321068
"Grundschule Eiterfeld","HE-7661-0","7661","Schulstraße 20, 36132 Eiterfeld","Grundschule","Grundschule","06672/86907209","HE","06672/86907200",false,9.794828,50.763267
"Grundschule Wolfhagen","HE-7662-0","7662","Ippinghäuser Straße 13, 34466 Wolfhagen","Grundschule","Grundschule","05692/991740","HE","05692/8026",false,9.173543,51.322564
"Grundschule Kirchhain","HE-7663-0","7663","Pestalozzistraße 5, 35274 Kirchhain","Grundschule","Grundschule","06422/859955","HE","06422/1085",false,8.919927,50.825345
"Astrid-Lindgren-Schule Neukirchen","HE-7664-0","7664","Schulrat-Vonholdt-Weg 1, 34626 Neukirchen","Grundschule","Grundschule","06694/919601","HE","06694/1818",false,9.34862,50.868983
"Grundschule Edertal","HE-7665-0","7665","Anraffer Straße 3, 34549 Edertal","Grundschule","Grundschule","05623/2111","HE","05623/4898",false,9.139101,51.159859
"Von-Galen-Schule Eichenzell","HE-7667-0","7667","Munkenstraße 16, 36124 Eichenzell","Hauptschule","Hauptschule","06659/915712","HE","06659/1894",false,9.703217,50.493149
"Von-Galen-Schule Eichenzell","HE-7667-1","7667","Munkenstraße 16, 36124 Eichenzell","Realschule","Realschule","06659/915712","HE","06659/1894",false,9.703217,50.493149
"Grundschule Biedenkopf","HE-7668-0","7668","Hainstraße 85, 35216 Biedenkopf","Grundschule","Grundschule","06461/923525","HE","06461/5565",false,8.522203,50.91456
"Otto-Lilienthal-Schule Gersfeld","HE-7669-0","7669","Am Dammel 3, 36129 Gersfeld/Rhön","Grundschule","Grundschule","06654/304","HE","06654/302",false,9.922128,50.446775
"Grundschule Guxhagen","HE-7670-0","7670","Schöne Aussicht, 34302 Guxhagen","Grundschule","Grundschule","05665/922805","HE","05665/3631",false,9.480767,51.205972
"Fritz-Hufschmidt-Schule","HE-7671-0","7671","Neißer Straße 1, 34289 Zierenberg","Grundschule","Grundschule","05606/533954","HE","05606/3269",false,9.307241,51.371079
"Grundschule St. Georg Großenlüder","HE-7672-0","7672","Sudetenstraße 4, 36137 Großenlüder","Grundschule","Grundschule","06648/6567","HE","06648/7066",false,9.546892,50.586509
"Grundschule Niederaula","HE-7673-0","7673","Schulstraße 9, 36272 Niederaula","Grundschule","Grundschule","06625/342130","HE","06625/7846",false,9.60333,50.802567
"Eschenwaldschule","HE-7674-0","7674","An der langen Wiese 11-13, 34298 Helsa","Grundschule","Grundschule","05602/700337","HE","05602/700336",false,9.6655717,51.2261298
"Brüder-Grimm-Schule","HE-7675-0","7675","Dünzebacher Straße 21, 37269 Eschwege","schulformbezogene (kooperative) Gesamtschule","Kooperative Gesamtschule","05651/339520","HE","05651/33950",false,10.067026,51.183576
"Reformschule","HE-7676-0","7676","Schulstraße 2, 34131 Kassel","schulformübergreifende (integrierte) Gesamtschule","Integrierte Gesamtschule"," 0561/92001604","HE"," 0561/311272",false,9.432545,51.314724
"Freie Schule Kassel","HE-7677-0","7677","Brandenburger Straße 5, 34131 Kassel","Grundschule mit Förderstufe","Grundschule"," 0561/34725","HE"," 0561/34706",false,9.436486,51.304852
"Schule Breiter Hagen","HE-7678-0","7678","Breiter Hagen 3, 34537 Bad Wildungen","Grundschule","Grundschule","05621/960350","HE","05621/1085",false,9.120901,51.119819
"Regenbogen-Schule","HE-7679-0","7679","Marburger Straße 23 a, 35066 Frankenberg/Eder","Grundschule","Grundschule","06451/3691","HE","06451/8094",false,8.792011,51.050885
"Schule im Erlenhof","HE-7680-0","7680","Oderweg 7, 34317 Habichtswald","Grundschule","Grundschule","05606/5610077","HE","05606/9550",false,9.312017,51.32525
"Johann Hinrich Wichern Schule","HE-7681-0","7681","Frankfurter Straße 180, 34134 Kassel","Grundschule","Grundschule"," 0561/70550101","HE"," 0561/8704310",false,9.474261,51.292124
"Johann Hinrich Wichern Schule","HE-7681-1","7681","Frankfurter Straße 180, 34134 Kassel","Realschule","Realschule"," 0561/70550101","HE"," 0561/8704310",false,9.474261,51.292124
"Montessori Schule","HE-7682-0","7682","Rasenallee 83, 34128 Kassel","Grundschule","Grundschule"," 0561/6027822","HE"," 0561/6027820",false,9.413099,51.330648
"Montessori Schule","HE-7682-1","7682","Rasenallee 83, 34128 Kassel","Realschule","Realschule"," 0561/6027822","HE"," 0561/6027820",false,9.413099,51.330648
"Grundschule am Burgberg","HE-7683-0","7683","Dodenauer Straße 7, 35088 Battenberg (Eder)","Grundschule","Grundschule","06452/929931","HE","06452/929930",false,8.639876,51.012302
"Grundschule Villa R in Volkmarsen","HE-7684-0","7684","Schulstraße 2, 34471 Volkmarsen","Grundschule","Grundschule","05693/918737","HE","05693/7507",false,9.11232,51.412723
"Antonius-von Padua Schule","HE-8201-0","8201","Carl-Schurz-Straße 22, 36041 Fulda","Förderschule für Lernhilfe","Förderschule","0661/9012017","HE","0661/240912",false,9.653967,50.555481
"Brüder-Grimm-Schule","HE-8202-0","8202","Carl-Schurz-Straße 42, 36041 Fulda","Förderschule für Lernhilfe","Förderschule","0661/9022940","HE","0661/902290",false,9.65156,50.55681
"Pestalozzischule Fulda","HE-8203-0","8203","Abt-Richard-Straße 5, 36041 Fulda","Sonstige Förderschule","Förderschule","0661/241908","HE","0661/241947",false,9.654081,50.549148
"August-Fricke-Schule","HE-8205-0","8205","Adolfstraße 67, 34121 Kassel","Sonstige Förderschule","Förderschule"," 0561/107985","HE"," 0561/22004",false,9.47403,51.304862
"Osterholzschule","HE-8206-0","8206","Osterholzstraße 29, 34123 Kassel","Förderschule für Lernhilfe","Förderschule"," 0561/9536574","HE"," 0561/53731",false,9.532026,51.306142
"Mönchebergschule","HE-8207-0","8207","Mönchebergstraße 48 c, 34125 Kassel","Förderschule für Lernhilfe","Förderschule"," 0561/92001729","HE"," 0561/871195",false,9.509753,51.325581
"Pestalozzischule","HE-8208-0","8208","Mattenbergstraße 24, 34132 Kassel","Förderschule für Lernhilfe","Förderschule"," 0561/474094","HE"," 0561/42656",false,9.447553,51.275881
"Astrid-Lindgren-Schule","HE-8209-0","8209","Hupfeldstraße 8, 34121 Kassel","Förderschule für Lernhilfe","Förderschule"," 0561/92001668","HE"," 0561/313855",false,9.460424,51.310536
"Wilhelm-Lückert-Schule","HE-8210-0","8210","Gräfestraße 8, 34121 Kassel","Sonstige Förderschule","Förderschule"," 0561/22166","HE"," 0561/22337",false,9.467914,51.311612
"Schule am Schwanhof","HE-8211-0","8211","Am Schwanhof 50-52, 35037 Marburg","Förderschule für Lernhilfe","Förderschule","06421/926919","HE","06421/92690",false,8.7602,50.798539
"Mosaikschule","HE-8213-0","8213","Großseelheimer Straße 12, 35039 Marburg","Sonstige Förderschule","Förderschule","06421/482441","HE","06421/44880",false,8.771628,50.796407
"Pestalozzischule","HE-8214-0","8214","Wacholderweg 1 a, 37269 Eschwege","Förderschule für Lernhilfe","Förderschule","05651/951738","HE","05651/10662",false,10.022106,51.185101
"Friedrich-Trost-Schule","HE-8216-0","8216","Freilingstraße 8, 35066 Frankenberg/Eder","Förderschule für Lernhilfe","Förderschule","06451/6797","HE","06451/6717",false,8.809337,51.064475
"Odenberg-Schule","HE-8219-0","8219","Große Binde 18, 34281 Gudensberg","Förderschule für Lernhilfe","Förderschule","05603/910940","HE","05603/2011",false,9.374331,51.177754
"Elsa-Brändström-Schule","HE-8220-0","8220","August-Vilmar-Straße 4, 34576 Homberg (Efze)","Förderschule für Lernhilfe","Förderschule","05681/938777","HE","05681/2250",false,9.415753,51.03303
"Anne-Frank-Schule","HE-8221-0","8221","August-Vilmar-Straße 1, 34576 Homberg (Efze)","Sonstige Förderschule","Förderschule","05681/931777","HE","05681/2334",false,9.41601,51.033364
"Hermann-Schafft-Schule","HE-8222-0","8222","Am Schloßberg 1, 34576 Homberg (Efze)","Sonstige Förderschule","Förderschule","05681/770818","HE","05681/770822",false,9.402008,51.035821
"Schlossbergschule","HE-8223-0","8223","Kurfürstenstraße 28, 34590 Wabern","Sonstige Förderschule","Förderschule","05683/9239028","HE","05683/9239010",false,9.344029,51.104311
"Friedrich-von-Bodelschwingh-Schule","HE-8224-0","8224","Dr.-Stieler-Straße 2, 36137 Großenlüder","Förderschule für Lernhilfe","Förderschule","06648/629472","HE","06648/629471",false,9.548209,50.58597
"Albert-Schweitzer-Schule","HE-8225-0","8225","Liebigstraße 13, 36119 Neuhof","Förderschule für Lernhilfe","Förderschule","06655/919866","HE","06655/2463",false,9.612176,50.449192
"Friedrich-Fröbel-Schule","HE-8226-0","8226","Vitalisstraße 9, 36251 Bad Hersfeld","Förderschule für Lernhilfe","Förderschule","06621/965945","HE","06621/15900",false,9.701581,50.868117
"Brüder-Grimm-Schule","HE-8230-0","8230","Würfelturmstraße 9, 34369 Hofgeismar","Förderschule für Lernhilfe","Förderschule","05671/920757","HE","05671/920758",false,9.383484,51.49661
"Landgräfin-Elisabeth-Schule","HE-8232-0","8232","Am Lohpfad 20, 35260 Stadtallendorf","Förderschule für Lernhilfe","Förderschule","06428/440188","HE","06428/440128",false,9.023898,50.827541
"Julie-Spannagel-Schule","HE-8233-0","8233","Neuhöfe 21, 35041 Marburg","Sonstige Förderschule","Förderschule","06421/1750620","HE","06421/175060",false,8.726029,50.798647
"Daniel-Cederberg-Schule","HE-8234-0","8234","Neuhöfe 17, 35041 Marburg","Sonstige Förderschule","Förderschule","06421/936444","HE","06421/93640",false,8.724857,50.799733
"Fuldatal-Schule","HE-8236-0","8236","Schloth 21, 34212 Melsungen","Förderschule für Lernhilfe","Förderschule","05661/924463","HE","05661/3111",false,9.53746,51.130548
"Heinrich-Auel-Schule","HE-8237-0","8237","Bernhard-Faust-Straße 28, 36199 Rotenburg a. d. Fulda","Förderschule für Lernhilfe","Förderschule","06623/410947","HE","06623/2666",false,9.741153,50.991498
"Heinrich-Lüttecke-Schule","HE-8238-0","8238","Am Tannenkopf 12, 34454 Bad Arolsen","Förderschule für Lernhilfe","Förderschule","05691/50242","HE","05691/3753",false,9.014071,51.37463
"Karl-Preising-Schule","HE-8239-0","8239","Bathildisstraße 7, 34454 Bad Arolsen","Sonstige Förderschule","Förderschule","05691/899188","HE","05691/899181",false,9.005039,51.384275
"Mathias-Bauer-Schule","HE-8240-0","8240","Breiter Hagen 3, 34537 Bad Wildungen","Förderschule für Lernhilfe","Förderschule","05621/960350","HE","05621/2081",false,9.120901,51.119819
"Hirschbergschule","HE-8242-0","8242","Schulstraße 17, 37247 Großalmerode","Förderschule für Lernhilfe","Förderschule","05604/915562","HE","05604/5296",false,9.767972,51.229045
"Förderschule Hephata","HE-8245-0","8245","Franz-von-Roques-Str. 24+27, 34613 Schwalmstadt","Förderschule für Lernhilfe","Förderschule","06691/181524","HE","06691/181136",false,9.173502,50.913922
"Sankt-Martin-Schule","HE-8246-0","8246","Am Schenkeborn 7, 34613 Schwalmstadt","Förderschule für Lernhilfe","Förderschule","06691/807406","HE","06691/20151",false,9.188297,50.914944
"Anne-Frank-Schule","HE-8247-0","8247","Am Dammel 5, 36129 Gersfeld/Rhön","Förderschule für Lernhilfe","Förderschule","06654/919535","HE","06654/679",false,9.922865,50.446273
"August-Wilhelm-Mende-Schule","HE-8248-0","8248","Fröbelweg 5, 36179 Bebra","Sonstige Förderschule","Förderschule","06622/918974","HE","06622/5222",false,9.794993,50.978584
"Baunsbergschule","HE-8249-0","8249","Auf dem Wiede 6, 34225 Baunatal","Förderschule für Lernhilfe","Förderschule"," 0561/94959615","HE"," 0561/9495960",false,9.415606,51.259468
"Wilhelm-Filchner-Schule","HE-8250-0","8250","Kurfürstenstraße 20, 34466 Wolfhagen","Förderschule für Lernhilfe","Förderschule","05692/990946","HE","05692/8089",false,9.176327,51.324054
"Schule am Enser Tor","HE-8251-0","8251","Enser Straße 8, 34497 Korbach","Förderschule für Lernhilfe","Förderschule","05631/1545","HE","05631/2726",false,8.871459,51.269649
"Steintorschule","HE-8252-0","8252","Steinstraße 23, 37213 Witzenhausen","Förderschule für Lernhilfe","Förderschule","05542/503622","HE","05542/50360",false,9.861799,51.343993
