address,fax,full_time_school,id,lat,lon,name,official_id,phone,school_type,school_type_entity,state
Friedrich-Ludwig-Jahn-Straße 7 39646 Stadt Oebisfelde-Weferlingen OT Oebisfelde,039002/81365,false,ST-120,52.431386,10.990204,"Sekundarschule ""Drömlingschule"" Oebisfelde",,039002/40016,,,ST
Erich-Weinert-Straße 18 06679 Hohenmölsen,034441/449108,false,ST-121,51.155514,12.106994,"Sekundarschule ""Drei Türme"" Hohenmölsen",,034441/22823,,,ST
Blumenthalstraße 40 39576 Hansestadt Stendal,03931/25183111,false,ST-122,52.598918,11.853739,"Sekundarschule ""Comenius""",,03931/25183100,,,ST
Straße der Einheit 35 a 39288 Burg,03921/990590,false,ST-123,52.270022,11.845,"Sekundarschule ""Carl von Clausewitz""",,03921/2473,,,ST
Käthe-Kollwitz-Straße 12-14 06406 Bernburg (Saale),03471/6235129,false,ST-124,51.7939344,11.7404983,"Sekundarschule ""Campus Technicus""",,03471/623510,,,ST
Am Markt 7 39359 Calvörde,039051/98150,false,ST-125,52.396778,11.300465,"Sekundarschule ""Brüder Grimm""",,039051/317,,,ST
Straße des Friedens 1 38875 Oberharz am Brocken OT Elbingerode,039454/49170,false,ST-126,51.769084,10.794061,"Sekundarschule ""Bodfeld"" Elbingerode",,039454/49155,,,ST
Eichsfeld 10 06237 Leuna OT Zöschen,034638/29991,false,ST-127,51.358123,12.120556,"Sekundarschule ""Bertolt Brecht""",,034638/20252,,,ST
Apollostraße 15 39118 Magdeburg,0391/613124,false,ST-128,52.090413,11.609468,"Sekundarschule ""August Wilhelm Francke""",,0391/613102,,,ST
Franckeplatz 1 // Haus 49 06110 Halle (Saale),0345/2093030,false,ST-129,51.478046,11.971147,"Sekundarschule ""August Hermann Francke""",,0345/2026931,,,ST
Albert-Einstein-Straße 27 - 31 06237 Leuna,03461/813676,false,ST-130,51.327345,12.02407,"Sekundarschule ""August Bebel""",,03461/813117,,,ST
Am Deich 6 39317 Elbe-Parey OT Parey,039349/52291,false,ST-131,52.378631,11.978539,"Sekundarschule ""An der Elbe"" Parey",,039349/51768,,,ST
Schochwitzer Straße 8 06198 Salzatal OT Höhnstedt,034601/30186,false,ST-132,51.503045,11.739211,"Sekundarschule ""An der Weinstraße""",,034601/22377,,,ST
Bergstraße 21 06188 Landsberg,034602/400757,false,ST-133,51.525229,12.169375,"Sekundarschule ""An der Doppelkapelle"" Landsberg",,034602/20390,,,ST
Pestalozzistraße 5 39539 Havelberg,039387/88973,false,ST-134,52.825862,12.085626,"Sekundarschule ""Am Weinberg""",,039387/8131,,,ST
Am Tierpark 2 39418 Staßfurt,03925/323130,false,ST-135,51.845677,11.579579,"Sekundarschule ""Am Tierpark""",,03925/323129,,,ST
Rasberger Straße 2 06712 Zeitz,03441/216874,false,ST-136,51.044445,12.130236,"Sekundarschule ""Am Schwanenteich""",,03441/213082,,,ST
Kesselstraße 9 06317 Seegebiet Mansfelder Land OT Röblingen,034774/41175,false,ST-137,51.464226,11.670738,"Sekundarschule ""Am Salzigen See"" Röblingen",,034774/20392,,,ST
Wiesenweg 7 06193 Petersberg OT Wallwitz,034606/35380,false,ST-138,51.581936,11.924785,"Sekundarschule ""Am Petersberg""",,034606/20289,,,ST
Berliner Straße 8 a 39218 Schönebeck (Elbe),03928/42199915,false,ST-139,52.008328,11.736002,"Sekundarschule ""Am Lerchenfeld""",,03928/4219990,,,ST
Hospitalstraße 1 38820 Halberstadt,03941/6789873,false,ST-140,51.902117,11.048118,"Sekundarschule ""Am Gröpertor""",,03941/611024,,,ST
Budapester Straße 5 06130 Halle (Saale),0345/6865825,false,ST-141,51.454461,11.963576,"Sekundarschule ""Am Fliederweg""",,0345/4441294,,,ST
Schillerstraße 21 39649 Hansestadt Gardelegen OT Mieste,039082/98214,false,ST-142,52.480442,11.213421,"Sekundarschule ""Am Drömling"" Mieste",,039082/422,,,ST
Mützelstraße 50 39307 Genthin,03933/822693,false,ST-143,52.398977,12.163486,"Sekundarschule ""Am Baumschulenweg""",,03933/3637,,,ST
Theaterplatz 3 06618 Naumburg (Saale),03445/777184,false,ST-144,51.151272,11.814817,"Sekundarschule ""Alexander von Humboldt""",,03445/776229,,,ST
