Schule,ID,official_id,school_type,partner_name,Type_grob,Type_mittel,Type_detail,state
Paavo-Nurmi-Grundschule,BE-16384,10G01,Grundschule,Polizeiabschnitt 62,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Paavo-Nurmi-Grundschule,BE-16384,10G01,Grundschule,Sportclub Berlin e.V. im Weißenseer Weg,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paavo-Nurmi-Grundschule,BE-16384,10G01,Grundschule,"SV 1908 Grün-Weiß "" Ahrensfelde e.V.",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Paavo-Nurmi-Grundschule,BE-16384,10G01,Grundschule,TSC Berliner Turn- und Sportclub e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,American Jewish Committee,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Netzwerk,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Bayer Schering Pharma AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,bbw Akademie für betriebswirtschaftliche Weiterbildung GmbH (Berliner Netzwerk für Ausbildung),Wirtschaftsakteur,Wirtschaftsakteur (Bildung),,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Berliner Programm zur vertieften Berufsorientierung (BVBO),Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Bundesanstalt Technisches Hilfswerk (THW),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Gesundheitswesen/Altersvorsorge),,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,City Volkshochschule Berlin Mitte,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Industrie- und Handelskammer (IHK) zu Berlin,Verband / Kammer / Innung / Gewerkschaft,Öffentliche Infrastruktur (Amt),,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Pfefferwerk Stadtkultur gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Polizeiabschnitt 35,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Schiller-Bibliothek im Wedding,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,SOS Kinderdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Türkischer Elternverein in Berlin-Brandenburg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ernst-Schering-Schule,BE-16388,01K02,Integrierte Sekundarschule,Zentrum des Jugendrechts im Haus der Jugend (Eine Einrichtung des Jugendamtes Berlin Mitte),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,1. FC Marzahn 94 e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,"Eissportverein Berlin '08 e.V.",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,Gemeindedolmetschdienst Berlin,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,"Humanistische Kita Knirpsenstadt"" am Glitzerbach Geraer Ring 50 - 52",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,Ju-Jutsu,Unbestimmt,Sportverein/Programm/Initaitve,,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,Judo,Unbestimmt,Sportverein/Programm/Initaitve,,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,"Kita Kieke Mal"" in der Dessauer Straße 4a",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,Marzahner TSC e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,Polizei,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,SC Lotos Berlin e.V. (Karate,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Falken-Grundschule,BE-16395,10G04,Grundschule,TSV Marzahner Füchse e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ebereschen-Grundschule,BE-16396,10G05,Grundschule,Jugendsozialarbeit des Deutschen Roten Kreuzes e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Ebereschen-Grundschule,BE-16396,10G05,Grundschule,Kooperationen mit Kitas in Marzahn Nord,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Ebereschen-Grundschule,BE-16396,10G05,Grundschule,Polizeiabschnitt 62,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Ebereschen-Grundschule,BE-16396,10G05,Grundschule,SV Tora Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Deutsche Bahn AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Ibis Hotels,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,L4 - Institut für Digitale Kommunikation,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Modul e.V. (Förderverein für modernes Lehren und Lernen in Schule,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Partner: Schule-Wirtschaft (Landesagentur der Senatsverwaltung für Bildung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Amt),,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,SC Brandenburg e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Sir Peter Ustinov Stiftung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
Peter-Ustinov-Schule,BE-16401,04K08,Integrierte Sekundarschule,Wissenschaft und Forschung Berlin in Kooperation mit der Vereinigung der Unternehmensverbände in Berlin und Brandenburg e.V.),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,BAFU GmbH (außerbetriebliche Berufsausbildung),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Berliner Seilfabrik GmbH & Co. (Spielgerätehersteller),Wirtschaftsakteur,Wirtschaftsakteur,,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Berliner Verkehrsbetriebe (BVG),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Gesellschaft für berufsbildende Maßnahmen (GFBM) e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Horizonte e.V. Berlin (Schulsozialarbeit),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Jugendbildungsstätte Kaubstraße,Gemeinnütziger Akteur,Familien-/Bildungs-/Kulturzentrum,,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Kulturring in Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,BE-16415,12K07,Integrierte Sekundarschule,Modul e.V. (Förderverein für modernes Lehren und Lernen in Schule,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Münchhausen-Grundschule,BE-16416,12G19,Grundschule,Computer Bildung Berlin (CBB),Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Münchhausen-Grundschule,BE-16416,12G19,Grundschule,"Kita Kinder in Bewegung gGmbH"" in der Hermsdorfer Straße 18 B",Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Münchhausen-Grundschule,BE-16416,12G19,Grundschule,Schwimm- und Sportclub (SCC) Berlin-Reinickendorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Münchhausen-Grundschule,BE-16416,12G19,Grundschule,SOZIALWERK Pro Gemeinsinn e.V. (Kooperationspartner für die ergänzende Betreuung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Alfred-Brehm-Grundschule,BE-16422,12G14,Grundschule,Humboldt-Bibliothek in der Karolinenstraße 19,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Bibliothek,BE
Alfred-Brehm-Grundschule,BE-16422,12G14,Grundschule,Kinder- und Jugendfreizeiteinrichtung Metronom,Öffentliche Infrastruktur,Musikschule/musikalische Einrichtung,,BE
Alfred-Brehm-Grundschule,BE-16422,12G14,Grundschule,Kooperationen mit Kitas der Umgebung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Alfred-Brehm-Grundschule,BE-16422,12G14,Grundschule,Meredo Medienkompetenzzentrum Reinickendorf,Wirtschaftsakteur,Familien-/Bildungs-/Kulturzentrum,,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,Abrakadabra Spielsprachschule Berlin GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,Agentur Kulturkind,Wirtschaftsakteur,Familien-/Bildungs-/Kulturzentrum,,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,Evangelische Kita Reinickendorf Waldkirche im Stolpmünder Weg 35,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,Kita Hennigsdorfer Straße 130,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,Musikschule Fröhlich,Wirtschaftsakteur,Musikschule/musikalische Einrichtung,,BE
Ellef-Ringnes-Grundschule,BE-16423,12G17,Grundschule,SOZIALWERK Pro Gemeinsinn e.V. (Kooperationspartner für die ergänzende Betreuung),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Berliner Schneehasen e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Computer Bildung Berlin (CBB),Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Evangelische Kita Hermsdorf in der Schloßstraße 34,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,"INA.KINDER.GARTEN Kita am Fließ"" in der Seestraße 14",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Projekt TuWaS! der Freien Universität - Technik und Naturwissenschaften an Schulen,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Bildung/Uni/Hochschule/Forschung),Universität/Hochschule/Forschungsinstitut,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Sucht- und Gewaltvorbeugung in der Grundschule,Öffentliche Infrastruktur,Modell/Förderprogramm/Projekt,,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,SV Berliner Bären e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,Verein Programm Klasse 2000 e.V. (Programm zur Gesundheitsförderung,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Grundschule am Fließtal,BE-16424,12G21,Grundschule,VfB Hermsdorf e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,"AWO-Kita Feldhäuschen"" Brunsbütteler Damm 413",Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,Computer Bildung Berlin (CBB),Wirtschaftsakteur,Modell/Förderprogramm/Projekt,,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,Evangelische Kichengemeinde Alt-Staaken,Religiöse Einrichtung,Kirchliche Einrichtung,,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,"Musikschule Allegro"" e.V.",Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,Musikschule Fröhlich,Wirtschaftsakteur,Musikschule/musikalische Einrichtung,,BE
Linden-Grundschule,BE-16426,05G14,Grundschule,Turn- und Sportverein Spandau 1860 e.V. (Fußball),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Buchhandlung BELLE-ET-TRISTE in der Amsterdamer Straße,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Deutscher Kinderschutzbund Landesverband Berlin e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,GESOBAU AG,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Kooperation mit fünf Kitas der Umgebung,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Jugend/Kinderfürsorge),kinderbetreuung,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,MACHmit! Museum für Kinder gGmbH,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Museum,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Polizeiabschnitt 35,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Sicherheit/Ordnung/Verkehr),Polizei,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,SCHAUBUDE Berlin (Puppentheater),Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Theater,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Staatsballett Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Kultur),Oper,BE
Erika-Mann-Grundschule,BE-16433,01G41,Grundschule,Verein Berliner Kaufleute und Industrieller (VBKI) e.V. (Vermittlung von Lesepaten),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,ABU Akademie für Berufsförderung und Umschulung gGmbH,Gemeinnütziger Akteur,Gemeinnütziger Akteur,gGmbH,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,Agentur für Arbeit Berlin,Öffentliche Infrastruktur,Öffentliche Infrastruktur (Agentur für Arbeit),,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,DB JobService GmbH,Wirtschaftsakteur,Wirtschaftsakteur,,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,Helliwood media & education im Förderverein für Jugend und Sozialarbeit e.V.,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,Jugendbildungsstätte Kurt Löwenstein e.V. in Werneuchen (Brandenburg),Gemeinnütziger Akteur,Gemeinnütziger Akteur,Verein,BE
Konrad-Wachsmann-Schule,BE-16436,10K09,Integrierte Sekundarschule,KIDS & CO gemeinnütziger Verein zur Förderung von Kindern und Jugendlichen,Gemeinnütziger Akteur,Gemeinnütziger Akteur,Stiftung,BE
